State,CountyName,Metro,RegionName,1 BR Median Price,2 BR Median Price,3 BR Median Price,4 BR Median Price,5+ BR Median Price
CO,Adams County,Denver-Aurora-Lakewood,Northglenn,378.8333333333333,513.0,659.8333333333334,0.0,0.0
CO,Adams County,Denver-Aurora-Lakewood,Thornton,431.6666666666667,528.0,666.6666666666666,0.0,0.0
CO,Adams County,Denver-Aurora-Lakewood,Westminster,503.3333333333333,581.5,681.6666666666666,0.0,0.0
CO,Arapahoe County,Denver-Aurora-Lakewood,Aurora,296.0,380.0,525.0,598.75,0.0
CO,Arapahoe County,Denver-Aurora-Lakewood,Centennial,560.0,616.6666666666666,753.3333333333334,0.0,0.0
CO,Arapahoe County,Denver-Aurora-Lakewood,Englewood,470.0,576.1666666666666,730.8333333333334,0.0,0.0
CO,Arapahoe County,Denver-Aurora-Lakewood,Greenwood Village,816.75,945.0,0.0,0.0,0.0
CO,Arapahoe County,Denver-Aurora-Lakewood,Littleton,474.3333333333333,582.3333333333334,750.0,0.0,0.0
CO,Boulder County,Boulder,Boulder,578.3333333333334,687.3333333333334,996.6666666666666,0.0,0.0
CO,Boulder County,Boulder,Lafayette,765.0,881.5,0.0,0.0,0.0
CO,Boulder County,Boulder,Longmont,523.6666666666666,620.0,690.0,0.0,0.0
CO,Boulder County,Boulder,Louisville,760.5,911.25,0.0,0.0,0.0
CO,Boulder County,Boulder,Superior,811.5,900.0,0.0,0.0,0.0
CO,Broomfield County,Denver-Aurora-Lakewood,Broomfield,509.6666666666667,621.6666666666666,777.1666666666666,0.0,0.0
CO,Denver County,Denver-Aurora-Lakewood,Denver,420.5,550.0,625.0,625.0,0.0
CO,Douglas County,Denver-Aurora-Lakewood,Castle Rock,478.3333333333333,580.0,732.5,0.0,0.0
CO,Douglas County,Denver-Aurora-Lakewood,Highlands Ranch,506.0,616.6666666666666,748.3333333333334,0.0,0.0
CO,Douglas County,Denver-Aurora-Lakewood,Lone Tree,726.0,891.25,0.0,0.0,0.0
CO,Douglas County,Denver-Aurora-Lakewood,Parker,459.3333333333333,548.6666666666666,731.6666666666666,0.0,0.0
CO,El Paso County,Colorado Springs,Colorado Springs,241.2,272.2,330.0,387.5,400.0
CO,Jefferson County,Denver-Aurora-Lakewood,Arvada,526.6666666666666,591.6666666666666,716.6666666666666,0.0,0.0
CO,Jefferson County,Denver-Aurora-Lakewood,Golden,0.0,941.5,1375.0,0.0,0.0
CO,Jefferson County,Denver-Aurora-Lakewood,Ken Caryl,0.0,1712.5,0.0,0.0,0.0
CO,Jefferson County,Denver-Aurora-Lakewood,Lakewood,369.75,422.0,545.0,584.375,0.0
CO,La Plata County,Durango,Durango,0.0,1493.0,0.0,0.0,0.0
CO,Larimer County,Fort Collins,Fort Collins,331.25,367.5,450.0,521.75,0.0
CO,Larimer County,Fort Collins,Loveland,442.1666666666667,520.6666666666666,598.3333333333334,0.0,0.0
CO,Mesa County,Grand Junction,Grand Junction,0.0,0.0,1400.0,0.0,0.0
CO,Pitkin County,Glenwood Springs,Aspen,0.0,0.0,0.0,50000.0,0.0
CO,Pueblo County,Pueblo,Pueblo,0.0,437.5,568.75,0.0,0.0
CO,Weld County,Greeley,Greeley,0.0,0.0,1747.5,0.0,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Bridgeport,275.0,325.0,375.0,437.5,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Danbury,523.3333333333334,618.3333333333334,719.1666666666666,0.0,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Fairfield,0.0,666.6666666666666,983.3333333333334,1166.6666666666667,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Greenwich,531.25,799.375,1125.0,1650.0,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Norwalk,669.1666666666666,800.0,983.3333333333334,0.0,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Shelton,0.0,1750.0,0.0,0.0,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Stamford,543.0,697.5,800.0,898.75,0.0
CT,Fairfield County,Bridgeport-Stamford-Norwalk,Stratford,565.0,600.0,665.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Bristol,412.5,550.0,0.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Farmington,0.0,1535.0,0.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Glastonbury,779.5,862.5,0.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Hartford,290.0,366.6666666666667,400.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Manchester,388.3333333333333,445.0,555.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,New Britain,291.6666666666667,333.3333333333333,416.6666666666667,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Newington,0.0,1375.0,0.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Rocky Hill,604.5,622.0,0.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,Southington,0.0,625.0,800.0,0.0,0.0
CT,Hartford County,Hartford-West Hartford-East Hartford,West Hartford,312.5,368.75,525.0,0.0,437.5
CT,Litchfield County,Torrington,Torrington,0.0,950.0,0.0,0.0,0.0
CT,Middlesex County,Hartford-West Hartford-East Hartford,Middletown,383.3333333333333,445.8333333333333,516.6666666666666,0.0,0.0
CT,New Haven County,New Haven-Milford,Ansonia,0.0,1200.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Branford,0.0,725.0,900.0,0.0,0.0
CT,New Haven County,New Haven-Milford,East Haven,0.0,1350.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Hamden,431.6666666666667,508.3333333333333,633.3333333333334,0.0,0.0
CT,New Haven County,New Haven-Milford,Meriden,495.0,600.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Milford,800.0,875.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Naugatuck,0.0,1200.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,New Haven,300.0,325.0,0.0,400.0,374.375
CT,New Haven County,New Haven-Milford,Southbury,0.0,1500.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Wallingford,0.0,1250.0,0.0,0.0,0.0
CT,New Haven County,New Haven-Milford,Waterbury,190.0,237.5,250.0,0.0,225.0
CT,New Haven County,New Haven-Milford,West Haven,326.6666666666667,433.3333333333333,566.6666666666666,0.0,0.0
CT,New London County,Norwich-New London,Groton,0.0,1350.0,0.0,0.0,0.0
CT,New London County,Norwich-New London,New London,463.0,565.0,0.0,0.0,0.0
CT,Tolland County,Hartford-West Hartford-East Hartford,Vernon Rockville,537.5,686.25,0.0,0.0,0.0
DC,District of Columbia,Washington-Arlington-Alexandria,Washington,573.75,787.5,875.0,937.5,0.0
DE,Kent County,Dover,Dover,330.0,365.0,418.6666666666667,0.0,0.0
DE,New Castle County,Philadelphia-Camden-Wilmington,Bear,0.0,747.5,905.0,0.0,0.0
DE,New Castle County,Philadelphia-Camden-Wilmington,New Castle,0.0,1200.0,0.0,0.0,0.0
DE,New Castle County,Philadelphia-Camden-Wilmington,Newark,245.25,284.25,375.0,487.5,0.0
DE,New Castle County,Philadelphia-Camden-Wilmington,Wilmington,385.0,433.3333333333333,416.6666666666667,0.0,0.0
FL,Alachua County,Gainesville,Gainesville,281.25,300.0,362.5,475.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Cape Canaveral,0.0,1650.0,0.0,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Cocoa,0.0,0.0,1395.0,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Melbourne,360.0,433.3333333333333,500.0,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Merritt Island,0.0,0.0,1575.0,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Palm Bay,0.0,592.5,699.75,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Rockledge,0.0,697.25,756.25,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,Titusville,0.0,475.0,675.0,0.0,0.0
FL,Brevard County,Palm Bay-Melbourne-Titusville,West Melbourne,0.0,0.0,1599.5,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Coconut Creek,442.0,500.0,700.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Cooper City,0.0,0.0,2500.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Coral Springs,300.0,350.0,450.0,681.25,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Dania Beach,430.0,594.1666666666666,650.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Davie,350.0,398.75,525.0,715.625,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Deerfield Beach,419.1666666666667,502.6666666666667,671.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Fort Lauderdale,600.0,750.0,964.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Hallandale,533.3333333333334,820.8333333333334,866.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Hollywood,356.25,462.25,581.25,812.5,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Lauderdale Lakes,497.5,625.0,0.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Lauderdale-by-the-Sea,0.0,2500.0,0.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Lauderhill,340.8333333333333,416.6666666666667,566.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Lighthouse Point,0.0,2000.0,0.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Margate,476.3333333333333,504.1666666666667,649.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Miramar,376.25,437.5,504.75,668.75,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,North Lauderdale,428.3333333333333,510.0,580.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Oakland Park,385.0,483.3333333333333,650.0,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Pembroke Pines,375.0,422.5,537.5,662.375,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Plantation,366.25,411.0,522.25,701.25,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Pompano Beach,556.1666666666666,666.6666666666666,756.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Sunrise,433.3333333333333,525.0,666.6666666666666,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Tamarac,387.5,466.6666666666667,583.3333333333334,0.0,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Weston,0.0,600.0,800.0,1066.6666666666667,0.0
FL,Broward County,Miami-Fort Lauderdale-West Palm Beach,Wilton Manors,631.25,825.0,0.0,0.0,0.0
FL,Charlotte County,Punta Gorda,Englewood,0.0,0.0,2500.0,0.0,0.0
FL,Charlotte County,Punta Gorda,Port Charlotte,0.0,625.0,900.0,0.0,0.0
FL,Charlotte County,Punta Gorda,Punta Gorda,0.0,1800.0,0.0,0.0,0.0
FL,Charlotte County,Punta Gorda,Rotonda West,0.0,0.0,3050.0,0.0,0.0
FL,Clay County,Jacksonville,Fleming Island,0.0,661.5,734.0,0.0,0.0
FL,Clay County,Jacksonville,Middleburg,0.0,0.0,1385.0,0.0,0.0
FL,Clay County,Jacksonville,Orange Park,0.0,0.0,700.0,837.5,0.0
FL,Collier County,Naples-Immokalee-Marco Island,Naples,482.6666666666667,664.3333333333334,1000.0,0.0,0.0
FL,Columbia County,Lake City,Lake City,0.0,0.0,1087.5,0.0,0.0
FL,Duval County,Jacksonville,Jacksonville,240.0,252.0,275.5,310.0,338.5
FL,Duval County,Jacksonville,Jacksonville Beach,437.6666666666667,536.3333333333334,722.1666666666666,0.0,0.0
FL,Escambia County,Pensacola-Ferry Pass-Brent,Pensacola,0.0,450.0,712.0,0.0,0.0
FL,Flagler County,Deltona-Daytona Beach-Ormond Beach,Palm Coast,0.0,0.0,1350.0,0.0,0.0
FL,Hernando County,Tampa-St. Petersburg-Clearwater,Spring Hill,0.0,497.5,707.5,0.0,0.0
FL,Highlands County,Sebring,Sebring,0.0,975.0,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Apollo Beach,0.0,0.0,1645.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Brandon,0.0,403.3333333333333,500.0,581.6666666666666,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Egypt Lake-Leto,450.0,589.75,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Greater Carrollwood,0.0,1230.0,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Lutz,412.3333333333333,525.0,633.3333333333334,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Odessa,0.0,1443.0,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Plant City,0.0,0.0,1445.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Riverview,302.625,343.5,387.5,436.25,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Ruskin,0.0,0.0,775.0,844.75,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Tampa,360.0,412.5,468.75,548.75,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Temple Terrace,0.0,1160.0,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Town 'n' Country,393.8333333333333,453.1666666666667,513.3333333333334,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,University,425.0,532.5,0.0,0.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Valrico,0.0,0.0,792.5,925.0,0.0
FL,Hillsborough County,Tampa-St. Petersburg-Clearwater,Westchase,425.0,518.0,643.6666666666666,0.0,0.0
FL,Indian River County,Sebastian-Vero Beach,Vero Beach,1150.0,0.0,0.0,0.0,0.0
FL,Lake County,Orlando-Kissimmee-Sanford,Clermont,420.0,505.0,564.3333333333334,0.0,0.0
FL,Lee County,Cape Coral-Fort Myers,Bonita Springs,0.0,1308.3333333333333,1466.6666666666667,2333.3333333333335,0.0
FL,Lee County,Cape Coral-Fort Myers,Cape Coral,0.0,433.3333333333333,531.6666666666666,598.3333333333334,0.0
FL,Lee County,Cape Coral-Fort Myers,Estero,0.0,777.5,1100.0,0.0,0.0
FL,Lee County,Cape Coral-Fort Myers,Fort Myers,0.0,0.0,900.0,1082.5,0.0
FL,Lee County,Cape Coral-Fort Myers,Lehigh Acres,0.0,500.0,624.75,0.0,0.0
FL,Lee County,Cape Coral-Fort Myers,North Fort Myers,0.0,1250.0,0.0,0.0,0.0
FL,Leon County,Tallahassee,Tallahassee,0.0,492.5,0.0,641.0,0.0
FL,Manatee County,North Port-Sarasota-Bradenton,Bradenton,295.125,392.25,462.5,650.0,0.0
FL,Manatee County,North Port-Sarasota-Bradenton,Palmetto,0.0,0.0,1700.0,0.0,0.0
FL,Marion County,Ocala,Ocala,0.0,333.3333333333333,430.0,558.1666666666666,0.0
FL,Martin County,Port St. Lucie,Palm City,0.0,1875.0,0.0,0.0,0.0
FL,Martin County,Port St. Lucie,Stuart,0.0,750.0,900.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Aventura,566.6666666666666,750.0,1133.3333333333333,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Bal Harbour,2700.0,0.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Bay Harbor Islands,797.5,1200.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Coral Gables,707.0,980.0,1464.3333333333333,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Country Club,450.0,516.6666666666666,616.6666666666666,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Cutler Bay,0.0,483.3333333333333,600.0,754.1666666666666,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Doral,371.6,440.0,493.8,600.0,980.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Fountainbleau,559.3333333333334,566.6666666666666,700.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Glenvar Heights,683.6666666666666,917.1666666666666,1197.1666666666667,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Golden Glades,550.0,687.5,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Hialeah,300.0,375.0,537.5,624.875,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Homestead,0.0,433.3333333333333,550.0,666.6666666666666,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Ives Estates,0.0,814.0,1047.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Kendale Lakes,0.0,750.0,925.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Kendall,466.6666666666667,583.3333333333334,683.3333333333334,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Kendall West,0.0,747.5,912.5,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Key Biscayne,748.3333333333334,1466.6666666666667,2500.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Miami,671.6666666666666,866.6666666666666,1166.6666666666667,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Miami Beach,450.0,712.5,1375.0,2625.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Miami Gardens,0.0,0.0,1979.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Miami Lakes,603.3333333333334,661.6666666666666,841.6666666666666,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,North Bay Village,798.0,1043.75,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,North Miami,433.3333333333333,560.0,866.6666666666666,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,North Miami Beach,432.5,616.6666666666666,894.8333333333334,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Ojus,650.0,800.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Richmond West,0.0,0.0,2037.5,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,South Miami,0.0,2100.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Sunny Isles Beach,450.0,937.5,1762.5,3562.5,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Surfside,925.0,1525.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Tamiami,0.0,750.0,975.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,The Crossings,0.0,1600.0,0.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,The Hammocks,343.75,412.5,525.0,629.25,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Three Lakes,0.0,779.0,975.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,Village of Palmetto Bay,0.0,0.0,2910.0,0.0,0.0
FL,Miami-Dade County,Miami-Fort Lauderdale-West Palm Beach,West Miami,911.5,1027.5,0.0,0.0,0.0
FL,Monroe County,Key West,Key Largo,0.0,2500.0,0.0,0.0,0.0
FL,Nassau County,Jacksonville,Fernandina Beach,0.0,0.0,1750.0,0.0,0.0
FL,Okaloosa County,Crestview-Fort Walton Beach-Destin,Crestview,0.0,0.0,1200.0,0.0,0.0
FL,Okaloosa County,Crestview-Fort Walton Beach-Destin,Destin,1496.0,0.0,0.0,0.0,0.0
FL,Okaloosa County,Crestview-Fort Walton Beach-Destin,Fort Walton Beach,0.0,532.25,736.25,0.0,0.0
FL,Okaloosa County,Crestview-Fort Walton Beach-Destin,Niceville,0.0,0.0,1650.0,0.0,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Apopka,0.0,465.8333333333333,535.8333333333334,632.5,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Maitland,487.0,614.6666666666666,698.1666666666666,0.0,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Ocoee,0.0,0.0,1687.5,0.0,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Orlando,269.0,309.8,340.0,396.6,440.0
FL,Orange County,Orlando-Kissimmee-Sanford,Pine Hills,0.0,0.0,1365.0,0.0,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Windermere,0.0,545.6666666666666,645.0,945.8333333333334,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Winter Garden,0.0,561.6666666666666,633.3333333333334,766.6666666666666,0.0
FL,Orange County,Orlando-Kissimmee-Sanford,Winter Park,725.0,0.0,925.0,0.0,0.0
FL,Osceola County,Orlando-Kissimmee-Sanford,Citrus Ridge,317.75,374.5,426.875,483.125,0.0
FL,Osceola County,Orlando-Kissimmee-Sanford,Kissimmee,0.0,533.3333333333334,531.6666666666666,585.8333333333334,0.0
FL,Osceola County,Orlando-Kissimmee-Sanford,Saint Cloud,0.0,0.0,804.5,902.5,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Boca Raton,437.25,470.0,643.75,783.625,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Boynton Beach,376.25,431.25,506.0,624.75,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Century Village,475.0,550.0,0.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Delray Beach,531.6666666666666,600.0,794.3333333333334,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Golden Lakes,0.0,587.5,700.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Greenacres,0.0,675.0,806.25,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Highland Beach,0.0,3500.0,0.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Jupiter,827.5,0.0,1316.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Lake Worth,366.6666666666667,441.6666666666667,602.5,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,North Palm Beach,0.0,1645.0,0.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Palm Beach Gardens,384.5,468.25,675.0,887.5,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Palm Springs,0.0,1250.0,0.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Riviera Beach,0.0,1250.0,800.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Royal Palm Beach,0.0,750.0,974.5,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,Wellington,0.0,2022.5,0.0,0.0,0.0
FL,Palm Beach County,Miami-Fort Lauderdale-West Palm Beach,West Palm Beach,325.0,399.75,487.5,587.5,0.0
FL,Pasco County,Tampa-St. Petersburg-Clearwater,New Port Richey,276.6666666666667,329.3333333333333,408.3333333333333,0.0,0.0
FL,Pasco County,Tampa-St. Petersburg-Clearwater,Wesley Chapel,402.5,447.0,501.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Clearwater,416.6666666666667,461.6666666666667,556.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Dunedin,0.0,1376.0,0.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Largo,575.0,651.25,0.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Oldsmar,0.0,1175.0,0.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Palm Harbor,584.0,682.5,0.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Pinellas Park,1395.0,0.0,0.0,0.0,0.0
FL,Pinellas County,Tampa-St. Petersburg-Clearwater,Saint Petersburg,625.0,736.75,0.0,0.0,0.0
FL,Polk County,Lakeland-Winter Haven,Davenport,0.0,0.0,725.0,900.0,0.0
FL,Polk County,Lakeland-Winter Haven,Lakeland,348.0,414.1666666666667,466.6666666666667,0.0,0.0
FL,Polk County,Lakeland-Winter Haven,Loughman,0.0,1415.0,0.0,0.0,0.0
FL,Polk County,Lakeland-Winter Haven,Poinciana,0.0,0.0,675.0,765.0,0.0
FL,Polk County,Lakeland-Winter Haven,Winter Haven,273.3333333333333,341.6666666666667,466.6666666666667,0.0,0.0
FL,Saint Johns County,Jacksonville,Fruit Cove,0.0,1625.0,0.0,0.0,0.0
FL,Saint Johns County,Jacksonville,Saint Augustine,0.0,521.6666666666666,565.0,665.0,0.0
FL,Saint Lucie County,Port St. Lucie,Fort Pierce,0.0,600.0,700.0,0.0,0.0
FL,Saint Lucie County,Port St. Lucie,Hutchinson Island South,0.0,3200.0,0.0,0.0,0.0
FL,Saint Lucie County,Port St. Lucie,Port Saint Lucie,287.5,346.875,400.0,450.0,0.0
FL,Santa Rosa County,Pensacola-Ferry Pass-Brent,Gulf Breeze,0.0,0.0,1600.0,0.0,0.0
FL,Santa Rosa County,Pensacola-Ferry Pass-Brent,Milton,0.0,0.0,1200.0,0.0,0.0
FL,Santa Rosa County,Pensacola-Ferry Pass-Brent,Navarre,0.0,0.0,1450.0,0.0,0.0
FL,Sarasota County,North Port-Sarasota-Bradenton,Longboat Key,0.0,5000.0,0.0,0.0,0.0
FL,Sarasota County,North Port-Sarasota-Bradenton,North Port,0.0,0.0,1485.0,0.0,0.0
FL,Sarasota County,North Port-Sarasota-Bradenton,Sarasota,348.0,423.75,498.75,600.0,0.0
FL,Sarasota County,North Port-Sarasota-Bradenton,Siesta Key,0.0,2300.0,2550.0,0.0,0.0
FL,Sarasota County,North Port-Sarasota-Bradenton,Venice,0.0,0.0,2300.0,0.0,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Altamonte Springs,360.0,430.1666666666667,494.6666666666667,0.0,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Casselberry,395.3333333333333,459.1666666666667,565.0,0.0,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Lake Mary,294.5,351.375,431.875,534.375,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Longwood,402.1666666666667,464.0,530.0,0.0,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Oviedo,336.0,359.75,425.0,524.375,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Sanford,262.5,331.25,375.0,450.0,0.0
FL,Seminole County,Orlando-Kissimmee-Sanford,Winter Springs,0.0,665.75,847.5,0.0,0.0
